"TradeDate","Expiry","Strike","SpotIn","PremiumIn","SpotOut","PremiumOut","PnL"
2021-09-30,2021-09-30,4305,4306.53,5.1,4306.53,162.59,3.57
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,0.95,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,11,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,21.75,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,27.65,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,30.7,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,35.7,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,40.1,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,43.1,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,46.8,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,49.95,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,53,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,57.3,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,59.4,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,62.5,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,68.9,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,86.55,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,103.65,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,125.75,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,136,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,153.65,0.5
2021-10-29,2021-10-29,4605,4605.45,0.95,4605.45,189.1,0.5
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,1.52,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,23.3,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,41.15,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,50,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,60.8,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,69.3,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,74.1,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,80.35,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,85.55,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,90,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,95,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,96.9,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,100.2,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,105.75,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,111.15,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,122.1,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,132.45,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,140.5,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,152.15,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,172.8,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,180.65,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,200.95,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,212.65,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,226.35,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,239.65,1.52
2021-11-30,2021-11-30,4570,4568.3,1.52,4568.3,255.6,1.52
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,5.4,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,15.7,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,23.85,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,29.65,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,34.2,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,40.1,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,45.7,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,49,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,51.45,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,55.75,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,59.05,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,64.85,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,68.6,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,70.75,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,78.6,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,95.75,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,106.05,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,129.3,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,144.2,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,159.4,4.01
2021-12-31,2021-12-31,4765,4766.39,5.4,4766.39,230.25,4.01
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,1.12,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,32.5,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,44.45,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,49.75,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,58.3,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,65.7,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,69.95,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,76.05,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,78.95,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,92.3,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,94.45,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,103.95,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,124.45,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,142,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,155.7,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,171.8,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,189.9,-0.77
2022-01-31,2022-01-31,4515,4516.89,1.12,4516.89,225.15,-0.77
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,0.82,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,36.75,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,52.05,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,58.6,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,66.4,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,75.3,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,79.1,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,90.05,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,94.9,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,99.25,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,105.55,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,110.25,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,120.75,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,123,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,131.45,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,140.15,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,159.75,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,181.7,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,191.95,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,208.35,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,219.5,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,232.85,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,245.1,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,260.1,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,279.05,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,290.15,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,302.9,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,320.95,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,337,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,345.7,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,373.05,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,385.7,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,430.25,0.82
2022-02-28,2022-02-28,4375,4373.39,0.82,4373.39,506.65,0.82
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,12.05,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,24.75,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,33.05,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,42.25,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,49.65,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,55,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,62.05,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,63.55,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,69.55,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,75.15,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,80.5,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,83.85,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,89.05,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,94,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,110.5,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,120.2,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,128.5,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,138.85,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,138.7,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,161.5,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,175.4,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,193,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,210.2,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,226.85,9.75
2022-03-31,2022-03-31,4530,4532.3,12.05,4532.3,241.6,9.75
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,1.45,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,37.85,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,49.75,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,62,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,75.2,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,81.95,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,87.8,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,92.4,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,99.2,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,104.05,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,110.2,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,113.6,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,119.5,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,125,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,129.75,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,133.3,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,139.4,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,151.5,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,161.6,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,180.45,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,197.4,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,216.75,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,236.95,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,249.65,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,262.6,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,277.15,-0.72
2022-04-29,2022-04-29,4130,4132.17,1.45,4132.17,294.1,-0.72
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,0.45,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,22,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,39.6,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,45.9,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,56.65,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,66.25,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,70.6,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,80.7,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,85.4,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,91.85,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,94.1,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,100.7,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,111.1,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,113.45,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,132.45,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,155.05,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,180.25,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,194.3,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,209.9,0.45
2022-05-31,2022-05-31,4135,4133.72,0.45,4133.72,225,0.45
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,0.03,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,19.2,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,31.1,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,38.65,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,44.4,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,49.95,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,55.6,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,59.85,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,66.5,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,70.65,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,72.5,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,78.4,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,84.35,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,90.15,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,93.45,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,101.25,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,106.5,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,117.7,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,127.85,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,136,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,148.05,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,153.25,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,170.75,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,187.2,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,208.6,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,217.9,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,235.1,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,244.25,0.03
2022-06-30,2022-06-30,3790,3789.1,0.03,3789.1,258.15,0.03
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,1.75,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,18.75,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,25.3,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,30.9,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,40.5,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,45.1,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,54.85,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,59.9,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,63.25,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,68.5,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,72.15,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,76.35,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,80.05,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,87.5,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,90.55,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,94.85,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,99.45,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,108.15,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,118,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,139.25,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,165.3,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,176,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,197.65,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,208.75,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,226.55,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,241.45,1.27
2022-07-29,2022-07-29,4130,4130.48,1.75,4130.48,260.85,1.27
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,2.33,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,22.45,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,32.9,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,40.9,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,47.05,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,53.35,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,57.8,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,63.05,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,70.35,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,73.45,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,78.05,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,83.75,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,91.25,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,97.7,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,100.6,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,109.6,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,120.7,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,140.85,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,154.7,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,192.05,2.33
2022-08-31,2022-08-31,3955,3954.98,2.33,3954.98,227.6,2.33
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,0.55,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,26.4,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,36.35,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,44.8,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,51.35,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,57.9,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,64.15,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,68.85,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,73.3,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,80.95,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,84.65,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,88.9,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,92.05,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,95.2,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,98.45,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,100.1,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,104.4,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,107.2,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,109.65,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,112.55,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,114.8,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,117.6,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,119.95,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,128.35,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,140.65,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,148.75,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,162.65,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,184.2,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,199.95,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,222.4,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,232.7,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,249.75,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,259.05,0.55
2022-09-30,2022-09-30,3590,3589.7,0.55,3589.7,273.85,0.55
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,0.05,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,17.45,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,37.1,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,43.8,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,51.2,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,55.8,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,58.9,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,65.85,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,75,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,78.3,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,81.6,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,84.2,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,86.65,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,89.35,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,89.75,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,94.95,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,96.8,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,99.75,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,101.7,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,104.85,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,106.9,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,108.6,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,111,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,113.5,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,125.25,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,139.55,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,158.45,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,185.6,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,198.75,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,218.85,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,230.4,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,249.1,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,265.5,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,285.35,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,310.4,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,333.65,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,346.95,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,364.15,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,384.9,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,405.85,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,417.55,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,432.8,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,448.9,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,465.45,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,489.95,0.05
2022-10-31,2022-10-31,3875,3872.65,0.05,3872.65,572.2,0.05
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,0.03,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,14.55,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,25.25,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,29.9,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,32.8,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,35.5,0.03
2022-11-30,2022-11-30,4080,4078.81,0.03,4078.81,38.6,0.03
